0	_	x	0
1	infatti	infatti	1
2	il	il	1
3	fatto	fatto	1
4	che	che	1
5	ha	_	0
6	_	è	0
7	aumentato	aumentato	1
8	il	il	1
9	turismo	turismo	1
10	ha	ha	1
11	impattato	impattato	1
12	molto	molto	1
13	_	anche	0
14	_	x	0
15	_	gli	0
16	_	affitti	0
17	_	eh	0
18	a	_	0
19	_	può	0
20	tutti	_	0
21	_	essere	0
22	e'	_	0
23	_	è	0
24	vero	vero	1
25	è	è	1
26	vero	vero	1
27	perché	perché	1
28	dicevano	dicevano	1
29	che	che	1
30	molte	molte	1
31	persone	persone	1
32	molti	molti	1
33	proprietari	proprietari	1
34	hanno	hanno	1
35	messo	messo	1
36	le	le	1
37	case	case	1
38	su	su	1
39	_	airbb	0
40	airbnb	_	0
41	_	per	0
42	per	per	1
43	il	il	1
44	turismo	turismo	1
45	_	mhmh	0
46	e	e	1
47	tutte	tutte	1
48	queste	queste	1
49	case	case	1
50	sono	sono	1
51	state	state	1
52	tolte	tolte	1
53	dal	dal	1
54	mercato	mercato	1
55	della	della	1
56	gente	gente	1
57	che	che	1
58	ci	ci	1
59	deve	deve	1
60	vivere	vivere	1
61	_	insomma	0
62	_	mhmh	0
63	e'	_	0
64	_	è	0
65	vero	vero	1
66	quindi	quindi	1
67	sicuramente	sicuramente	1
68	il	il	1
69	turismo	turismo	1
70	ha	ha	1
71	influito	influito	1
72	anche	anche	1
73	su	su	1
74	_	questo	0
75	questa	questa	1
76	cosa	cosa	1
77	qua	qua	1
78	però	però	1
79	capisco	capisco	1
80	anche	anche	1
81	che	che	1
82	vogliono	_	0
83	_	vogliano	0
84	eh	eh	1
85	_	sì	0
86	_	x	0
87	_	sì	0
88	_	sì	0
89	sì	sì	1
90	_	cercare	0
91	_	in	0
92	anche	_	0
93	_	primo	0
94	il	_	0
95	_	e	0
96	turismo	_	0
97	_	però	0
98	e	e	1
99	invece	invece	1
100	per	per	1
101	il	_	0
102	quanto	quanto	1
103	riguarda	riguarda	1
104	il	il	1
105	lavoro	lavoro	1
106	pensi	pensi	1
107	che	che	1
108	sia	_	0
109	_	si	0
110	un	un	1
111	buon	buon	1
112	posto	posto	1
113	in	in	1
114	cui	cui	1
115	lavorare	lavorare	1
116	cioè	cioè	1
117	_	sì	0
118	secondo	secondo	1
119	te	te	1
120	si	si	1
121	trova	trova	1
122	lavoro	lavoro	1
123	_	o	0
124	_	ehm	0
125	ah	ah	1
126	ok	_	0
127	_	okay	0
128	come	come	1
129	sì	sì	1
130	no	no	1
131	_	a	0
132	bologna	bologna	1
133	sicuramente	sicuramente	1
134	_	mhmh	0
135	secondo	secondo	1
136	me	me	1
137	ha	ha	1
138	molte	molte	1
139	opportunità	opportunità	1
140	lavorative	lavorative	1
141	_	mh	0
142	rispetto	rispetto	1
143	_	a	0
144	_	mh	0
145	ad	ad	1
146	esempio	esempio	1
147	a	_	0
148	fornì	_	0
149	_	forlì	0
150	da	_	0
151	_	adesso	0
152	supernano	_	0
153	_	prendiamo	0
154	fornì	_	0
155	_	forlì	0
156	come	come	1
157	riferimento	riferimento	1
158	però	però	1
159	_	mhmh	0
160	_	c'	0
161	c'è	_	0
162	_	è	0
163	sicuramente	sicuramente	1
164	molta	molta	1
165	più	più	1
166	offerta	offerta	1
167	lavorativa	lavorativa	1
168	su	su	1
169	bologna	bologna	1
170	perché	perché	1
171	un	un	1
172	po'	po'	1
173	_	ehm	0
174	ci	ci	1
175	sono	sono	1
176	molte	molte	1
177	industrie	industrie	1
178	poi	poi	1
179	dipende	dipende	1
180	uno	uno	1
181	che	che	1
182	cosa	cosa	1
183	fa	fa	1
184	però	però	1
185	_	c'	0
186	_	è	0
187	_	c'	0
188	c'è	_	0
189	_	è	0
190	sia	sia	1
191	_	l'	0
192	l'industria	_	0
193	_	industria	0
194	e	_	0
195	_	è	0
196	la	la	1
197	regione	regione	1
198	poi	poi	1
199	del	_	0
200	_	della	0
201	motor	motor	1
202	valley	valley	1
203	sai	_	0
204	_	si	0
205	ci	ci	1
206	sono	sono	1
207	più	_	0
208	_	tutte	0
209	delle	_	0
210	_	le	0
211	aziende	aziende	1
212	di	_	0
213	_	dei	0
214	motori	motori	1
215	_	mh	0
216	_	sì	0
217	_	sì	0
218	_	sì	0
219	_	sì	0
220	in	in	1
221	quella	quella	1
222	zona	zona	1
223	lì	lì	1
224	poi	poi	1
225	anche	anche	1
226	più	più	1
227	verso	verso	1
228	modena	modena	1
229	in	in	1
230	realtà	realtà	1
231	però	però	1
232	_	ehm	0
233	secondo	secondo	1
234	me	me	1
235	_	c'	0
236	c'è	_	0
237	_	è	0
238	un	un	1
239	po'	po'	1
240	di	di	1
241	tutto	tutto	1
242	comunque	comunque	1
243	anche	anche	1
244	a	a	1
245	livello	livello	1
246	umanistico	umanistico	1
247	qualcosa	qualcosa	1
248	sì	_	0
249	_	si	0
250	si	si	1
251	trova	trova	1
252	a	a	1
253	bologna	bologna	1
254	_	mhmh	0
255	_	eh	0
256	io	io	1
257	poi	poi	1
258	ho	ho	1
259	trovato	trovato	1
260	lavoro	lavoro	1
261	tramite	tramite	1
262	un	un	1
263	concorso	concorso	1
264	quindi	quindi	1
265	_	ah	0
266	_	okay	0
267	_	mhmh	0
268	_	mh	0
269	quello	quello	1
270	magari	magari	1
271	è	è	1
272	di	_	0
273	piacere	_	0
274	_	diverso	0
275	però	però	1
276	anche	anche	1
277	nel	nel	1
278	pubblico	pubblico	1
279	probabilmente	probabilmente	1
280	a	a	1
281	bologna	bologna	1
282	_	c'	0
283	c'è	_	0
