0	_	eh	0
1	come	come	1
2	tavacco	_	0
3	_	tabacco	0
4	no	no	1
5	_	eh	0
6	di	di	1
7	là	là	1
8	_	{P}	0
9	lavorando	lavorando	1
10	più	più	1
11	di	di	1
12	_	tre-	0
13	3000	_	0
14	_	tremila	0
15	persone	persone	1
16	non	non	1
17	sono	sono	1
18	esattamente	esattamente	1
19	ho	_	0
20	_	o	0
21	3000	_	0
22	_	tremila	0
23	ho	_	0
24	_	o	0
25	30000	_	0
26	_	trentamila	0
27	ho	_	0
28	_	ma	0
29	3000	_	0
30	_	tremila	0
31	che	che	1
32	facciamo	facciamo	1
33	_	okay	0
34	_	mhmh	0
35	_	mhmh	0
36	ma	ma	1
37	_	{P}	0
38	non	non	1
39	si	si	1
40	trovano	trovano	1
41	adesso	adesso	1
42	neanche	neanche	1
43	là	là	1
44	_	gli	0
45	in	_	0
46	_	appartamenti	0
47	appartamento	_	0
48	_	eh	0
49	esatto	esatto	1
50	_	te	0
51	_	lo	0
52	era	era	1
53	_	{P}	0
54	questo	questo	1
55	che	che	1
56	volevo	volevo	1
57	chiederti	chiederti	1
58	perché	perché	1
59	_	eh	0
60	_	sì	0
61	se	se	1
62	tutti	tutti	1
63	vogliono	vogliono	1
64	vivere	vivere	1
65	lì	lì	1
66	sì	sì	1
67	_	{P}	0
68	non	non	1
69	si	si	1
70	trovano	trovano	1
71	appartamenti	appartamenti	1
72	_	{P}	0
73	la	la	1
74	verità	verità	1
75	_	mhmh	0
76	_	mhmh	0
77	piuttosto	piuttosto	1
78	che	che	1
79	ci	ci	1
80	sono	sono	1
81	un	un	1
82	sacco	sacco	1
83	di	di	1
84	gente	gente	1
85	come	come	1
86	non	non	1
87	vuole	vuole	1
88	dare	dare	1
89	_	{P}	0
90	appartamenti	appartamenti	1
91	per	per	1
92	la	la	1
93	famiglia	famiglia	1
94	un	un	1
95	po'	po'	1
96	che	che	1
97	danno	danno	1
98	un	un	1
99	po'	po'	1
100	di	di	1
101	persone	persone	1
102	_	{P}	0
103	che	che	1
104	dopo	dopo	1
105	fanno	fanno	1
106	la	la	1
107	storia	storia	1
108	_	mhmh	0
109	allora	allora	1
110	_	mhmh	0
111	per	per	1
112	pochi	pochi	1
113	che	che	1
114	tutti	tutti	1
115	quanti	quanti	1
116	sì	sì	1
117	sì	sì	1
118	sì	sì	1
119	certo	certo	1
120	capito	capito	1
121	_	{P}	0
122	_	mh	0
123	_	e	0
124	ma	ma	1
125	_	se	0
126	_	{P}	0
127	se	se	1
128	potessi	potessi	1
129	un	un	1
130	giorno	giorno	1
131	vorresti	vorresti	1
132	vivere	vivere	1
133	in	in	1
134	città	città	1
135	_	o	0
136	_	mh	0
137	_	mh	0
138	assolutamente	assolutamente	1
139	io	io	1
140	sto	sto	1
141	provando	provando	1
142	tutti	tutti	1
143	i	i	1
144	giorni	giorni	1
145	a	a	1
146	trovare	trovare	1
147	_	c'	0
148	c'è	_	0
149	_	è	0
150	un	un	1
151	appartamento	appartamento	1
152	per	per	1
153	_	i	0
154	trasferire	trasferire	1
155	in	in	1
156	bologna	bologna	1
157	cioè	cioè	1
158	_	okay	0
159	_	mhmh	0
160	io	io	1
161	lavoro	lavoro	1
162	qui	qui	1
163	è	è	1
164	un	_	0
165	utile	_	0
166	_	inutile	0
167	che	che	1
168	io	io	1
169	vado	vado	1
170	_	{P}	0
171	a	a	1
172	esempio	esempio	1
173	faccio	faccio	1
174	così	così	1
175	_	una	0
176	_	una	0
177	un	_	0
178	_	una	0
179	ragionamento	ragionamento	1
180	se	se	1
181	_	{P}	0
182	lo	lo	1
183	trovo	trovo	1
184	una	una	1
185	casa	casa	1
186	in	in	1
187	bologna	bologna	1
188	che	che	1
189	è	_	0
190	_	{P}	0
191	mille	mille	1
192	euro	euro	1
193	_	{P}	0
194	facciamo	facciamo	1
195	perché	perché	1
196	una	una	1
197	casa	casa	1
198	deve	deve	1
199	essere	essere	1
200	mille	mille	1
201	euro	euro	1
202	_	mhmh	0
203	e	e	1
204	_	{P}	0
205	non	non	1
206	è	è	1
207	che	che	1
208	deve	deve	1
209	essere	essere	1
210	soltanto	soltanto	1
211	una	una	1
212	camera	camera	1
213	_	un	0
214	_	mon-	0
215	un	un	1
216	monolocale	monolocale	1
217	che	che	1
218	è	è	1
219	mille	mille	1
220	euro	euro	1
221	no	no	1
222	è	è	1
223	troppo	troppo	1
224	è	è	1
225	troppo	troppo	1
226	sì	sì	1
227	deve	deve	1
228	essere	essere	1
229	almeno	almeno	1
230	tre	tre	1
231	camera	camera	1
232	di	di	1
233	letto	letto	1
234	_	per	0
235	per	per	1
236	mille	mille	1
237	euro	euro	1
238	mille	mille	1
239	due	due	1
240	mille	mille	1
241	cento	cento	1
242	facciamo	facciamo	1
243	così	così	1
244	_	sì	0
245	_	sì	0
246	_	sì	0
247	_	mhmh	0
248	se	se	1
249	vado	vado	1
250	a	a	1
251	valsamoggia	valsamoggia	1
252	ogni	ogni	1
253	mese	mese	1
254	io	io	1
255	spendo	spendo	1
256	_	c-	0
257	più	più	1
258	di	di	1
259	200	_	0
260	_	duecento	0
261	euro	euro	1
262	di	di	1
263	benzina	benzina	1
264	sì	sì	1
265	sì	sì	1
266	_	{P}	0
267	e	e	1
268	_	il	0
269	parcheggio	parcheggio	1
270	e	e	1
271	parcheggio	parcheggio	1
272	più	più	1
273	_	sì	0
274	facciamo	facciamo	1
275	350	_	0
276	_	trecentocinquanta	0
277	euro	euro	1
278	di	di	1
279	ogni	ogni	1
280	mese	mese	1
281	_	sì	0
282	_	sì	0
283	_	{P}	0
284	_	è	0
285	_	tantiss-	0
286	tantissimo	tantissimo	1
287	tantissimo	tantissimo	1
288	_	{ride}	0
289	_	sì	0
290	_	sì	0
291	no	no	1
292	io	io	1
293	non	non	1
294	ho	ho	1
295	la	la	1
296	macchina	macchina	1
297	quindi	quindi	1
298	non	non	1
299	mi	mi	1
300	rendo	rendo	1
301	conto	conto	1
302	_	sento	0
303	_	queste	0
304	_	cifre	0
305	se	_	0
306	_	{ride}	0
307	no	no	1
308	intendevo	intendevo	1
309	intendevo	intendevo	1
310	che	che	1
311	se	se	1
312	là	là	1
313	pago	pago	1
314	700	_	0
315	_	settecento	0
316	euro	euro	1
317	in	in	1
318	affitto	affitto	1
319	più	più	1
320	_	{P}	0
321	350	_	0
322	_	trecentocinquanta	0
323	sono	sono	1
324	mille	mille	1
325	_	mh	0
326	_	mhmh	0
327	già	già	1
328	_	{P}	0
329	_	mille	0
330	_	mil-	0
331	mille	mille	1
332	cento	cento	1
333	_	mille	0
334	_	due	0
335	mille	mille	1
336	cento	cento	1
337	_	mil-	0
338	mille	mille	1
339	duecento	duecento	1
340	dopo	dopo	1
341	perché	perché	1
342	non	non	1
343	è	è	1
344	che	che	1
345	è	è	1
346	solo	solo	1
347	che	che	1
348	devo	devo	1
349	pagare	pagare	1
350	la	la	1
351	macchina	macchina	1
352	_	sì	0
353	_	sì	0
354	_	sì	0
355	_	mhmh	0
356	_	mhmh	0
357	la	la	1
358	benzina	benzina	1
359	_	e	0
360	e	e	1
361	anche	anche	1
362	il	il	1
363	parcheggio	parcheggio	1
364	no	no	1
365	_	devo	0
366	_	fare	0
367	_	as-	0
368	_	sì	0
369	_	sì	0
370	_	sì	0
371	_	sì	0
372	_	sì	0
373	_	sì	0
374	allora	allora	1
375	come	come	1
376	la	la	1
377	città	città	1
378	_	{P}	0
379	se	se	1
380	tu	tu	1
381	paghi	paghi	1
382	_	duecento	0
383	_	eu-	0
384	_	cioè	0
385	200	_	0
386	_	duecento	0
387	euro	euro	1
388	in	in	1
389	_	piú	0
390	più	_	0
391	_	{P}	0
392	ma	ma	1
393	ti	ti	1
394	trovi	trovi	1
395	tutto	tutto	1
396	_	mhmh	0
397	certo	certo	1
398	sì	sì	1
399	_	{P}	0
400	certo	certo	1
401	certo	certo	1
402	come	come	1
403	da	da	1
404	là	là	1
405	per	per	1
406	fare	fare	1
407	una	una	1
408	spesa	spesa	1
409	io	io	1
410	devo	devo	1
411	fare	fare	1
412	_	cioè	0
413	10	_	0
414	_	dieci	0
415	chilometri	chilometri	1
416	5	_	0
417	_	cinque	0
418	chilometri	chilometri	1
419	almeno	almeno	1
420	_	mhmh	0
421	ma	ma	1
422	poi	poi	1
423	ti	ti	1
424	_	{P}	0
425	insomma	insomma	1
426	_	{P}	0
427	ti	ti	1
428	svegli	svegli	1
429	presto	presto	1
430	troppo	_	0
431	di	_	0
432	_	traffico	0
433	stress	stress	1
434	assolutamente	_	0
435	_	sì	0
436	ma	ma	1
437	_	{P}	0
438	guarda	guarda	1
439	che	che	1
440	_	{P}	0
441	là	là	1
442	da	da	1
443	vivere	vivere	1
444	la	la	1
445	differenza	differenza	1
446	da	da	1
447	città	città	1
448	e	e	1
449	fuori	fuori	1
450	città	città	1
451	_	mhmh	0
452	se	se	1
453	lavoro	lavoro	1
454	fuori	fuori	1
455	città	città	1
456	guarda	guarda	1
457	che	che	1
458	per	per	1
459	me	me	1
460	va	va	1
461	bene	bene	1
462	ma	ma	1
463	_	{P}	0
464	dentro	dentro	1
465	le	le	1
466	città	città	1
467	_	che	0
468	devo	devo	1
469	lavorare	lavorare	1
470	_	mhmh	0
