0	ci	ci	1
1	sono	sono	1
2	delle	delle	1
3	università	università	1
4	sì	sì	1
5	no	no	1
6	le	le	1
7	università	università	1
8	è	è	1
9	proprio	proprio	1
10	in	in	1
11	città	città	1
12	_	x	0
13	_	o	0
14	_	più	0
15	_	nella	0
16	_	capita-	0
17	_	okay	0
18	_	{P}	0
19	_	okay	0
20	_	okay	0
21	_	okay	0
22	ok	_	0
23	_	e	0
24	ok	_	0
25	_	s-	0
26	ok	_	0
27	_	{P}	0
28	in	in	1
29	capitale	capitale	1
30	in	in	1
31	capitale	capitale	1
32	ok	_	0
33	_	okay	0
34	e	_	0
35	_	eh	0
36	se	se	1
37	devi	devi	1
38	_	di	0
39	_	in	0
40	_	capitale	0
41	e	_	0
42	_	però	0
43	quindi	_	0
44	_	posso	0
45	va	_	0
46	_	anche	0
47	be'	_	0
48	_	vabbè	0
49	adesso	adesso	1
50	faccio	faccio	1
51	finire	finire	1
52	qui	qui	1
53	_	sì	0
54	detali	_	0
55	_	x	0
56	così	così	1
57	che	che	1
58	ci	ci	1
59	vengono	vengono	1
60	_	sta	0
61	vengono	_	0
62	_	andando	0
63	abbastanza	abbastanza	1
64	bene	bene	1
65	no	no	1
66	sì	sì	1
67	per	_	0
68	_	proviamo	0
69	non	_	0
70	_	vedere	0
71	vederse	_	0
72	_	se	0
73	allora	allora	1
74	dimmi	dimmi	1
75	la	la	1
76	capitale	capitale	1
77	è	è	1
78	molto	molto	1
79	grande	grande	1
80	la	la	1
81	capitale	capitale	1
82	è	è	1
83	molto	molto	1
84	grande	grande	1
85	_	{P}	0
86	_	e	0
87	_	trecentosei	0
88	_	virgola	0
89	_	quattro	0
90	_	eh	0
91	3064	_	0
92	_	kilometri	0
93	km²	_	0
94	_	quadrati	0
95	ok	_	0
96	_	okay	0
97	e	e	1
98	popolazione	popolazione	1
99	_	in	0
100	_	eh	0
101	14	_	0
102	_	quattordici	0
103	milioni	milioni	1
104	_	quattordici	0
105	_	punto	0
106	144	_	0
107	_	quattro	0
108	milioni	milioni	1
109	_	eh	0
110	cioè	cioè	1
111	bologna	bologna	1
112	è	è	1
113	350000	_	0
114	_	trecentocinquantamila	0
115	persone	persone	1
116	beh	beh	1
117	350000	_	0
118	_	trecentocinquantamila	0
119	ma	ma	1
120	devo	devo	1
121	essere	essere	1
122	quanto	quanto	1
123	grande	grande	1
124	bologna	bologna	1
125	_	eh	0
126	_	{ride}	0
127	non	non	1
128	so	so	1
129	di	di	1
130	_	kilometri	0
131	km²	_	0
132	_	quadrati	0
133	però	però	1
134	decisamente	decisamente	1
135	più	più	1
136	grande	grande	1
137	ma	ma	1
138	infatti	infatti	1
139	_	eh	0
140	mi	mi	1
141	sembrava	sembrava	1
142	impossibile	impossibile	1
143	ma	ma	1
144	il	il	1
145	ragazzo	ragazzo	1
146	ieri	ieri	1
147	_	insisteva	0
148	_	{P}	0
149	_	infa-	0
150	_	no	0
151	e	e	1
152	guarda	guarda	1
153	che	che	1
154	bologna	bologna	1
155	è	è	1
156	_	centoqua-	0
157	_	centoquaranta	0
158	_	eh	0
159	_	{P}	0
160	_	sì	0
161	_	centoquaranta	0
162	_	virgola	0
163	140	_	0
164	_	nove	0
165	1409	_	0
166	_	kilometri	0
167	km²	_	0
168	_	quadrati	0
169	che	che	1
170	_	se	0
171	separiamo	_	0
172	_	parliamo	0
173	fino	fino	1
174	a	a	1
175	da	da	1
176	_	mh	0
177	dove	dove	1
178	di	di	1
179	pilastro	pilastro	1
180	_	fino	0
181	_	a	0
182	_	di	0
183	_	mhmh	0
184	fino	fino	1
185	a	a	1
186	_	di	0
