0	_	em	0
1	_	di-	0
2	infatti	infatti	1
3	il	il	1
4	fatto	fatto	1
5	che	che	1
6	ha	ha	1
7	aumentato	aumentato	1
8	il	il	1
9	turismo	turismo	1
10	ha	ha	1
11	impattato	impattato	1
12	molto	molto	1
13	_	anche	0
14	_	il	0
15	_	tipo	0
16	_	degli	0
17	_	affari	0
18	_	eh	0
19	a	_	0
20	_	può	0
21	tutti	_	0
22	_	essere	0
23	e'	e'	1
24	vero	vero	1
25	è	è	1
26	vero	vero	1
27	perché	perché	1
28	dicevano	dicevano	1
29	che	che	1
30	molte	molte	1
31	persone	persone	1
32	molti	molti	1
33	proprietari	proprietari	1
34	hanno	hanno	1
35	messo	messo	1
36	le	le	1
37	case	case	1
38	su	su	1
39	airbnb	airbnb	1
40	_	{P}	0
41	per	per	1
42	il	il	1
43	turismo	turismo	1
44	_	m	0
45	_	m	0
46	e	e	1
47	tutte	tutte	1
48	queste	queste	1
49	case	case	1
50	sono	sono	1
51	state	state	1
52	tolte	tolte	1
53	dal	dal	1
54	mercato	mercato	1
55	della	della	1
56	gente	gente	1
57	che	che	1
58	ci	ci	1
59	deve	deve	1
60	vivere	vivere	1
61	_	insomma	0
62	e'	e'	1
63	vero	vero	1
64	quindi	quindi	1
65	sicuramente	sicuramente	1
66	il	il	1
67	turismo	turismo	1
68	ha	ha	1
69	influito	influito	1
70	anche	anche	1
71	su	su	1
72	_	questo	0
73	questa	questa	1
74	cosa	cosa	1
75	qua	qua	1
76	però	però	1
77	capisco	capisco	1
78	anche	anche	1
79	che	che	1
80	_	vogliano	0
81	_	comunque	0
82	_	incentivare	0
83	_	il	0
84	_	turismo	0
85	_	{ride}	0
86	vogliono	_	0
87	_	però	0
88	eh	eh	1
89	sì	sì	1
90	anche	_	0
91	_	sì	0
92	il	_	0
93	_	sì	0
94	turismo	_	0
95	_	sì	0
96	e	e	1
97	invece	invece	1
98	per	per	1
99	il	il	1
100	quanto	quanto	1
101	riguarda	riguarda	1
102	il	il	1
103	lavoro	lavoro	1
104	pensi	pensi	1
105	che	che	1
106	sia	sia	1
107	un	un	1
108	buon	buon	1
109	posto	posto	1
110	in	in	1
111	cui	cui	1
112	lavorare	lavorare	1
113	cioè	cioè	1
114	secondo	secondo	1
115	te	te	1
116	si	si	1
117	trova	trova	1
118	lavoro	lavoro	1
119	ah	ah	1
120	ok	ok	1
121	come	come	1
122	sì	sì	1
123	no	no	1
124	bologna	bologna	1
125	sicuramente	sicuramente	1
126	secondo	secondo	1
127	me	me	1
128	ha	ha	1
129	molte	molte	1
130	opportunità	opportunità	1
131	lavorative	lavorative	1
132	rispetto	rispetto	1
133	ad	ad	1
134	esempio	esempio	1
135	a	a	1
136	fornì	_	0
137	_	forlì	0
138	da	_	0
139	_	adesso	0
140	supernano	_	0
141	_	prendiamo	0
142	fornì	_	0
143	_	forlì	0
144	come	come	1
145	riferimento	riferimento	1
146	però	però	1
147	_	{P}	0
148	_	c'	0
149	c'è	_	0
150	_	è	0
151	sicuramente	sicuramente	1
152	molta	molta	1
153	più	più	1
154	offerta	offerta	1
155	lavorativa	lavorativa	1
156	su	su	1
157	bologna	bologna	1
158	perché	perché	1
159	_	{P}	0
160	un	un	1
161	po'	po'	1
162	ci	ci	1
163	sono	sono	1
164	molte	molte	1
165	industrie	industrie	1
166	poi	poi	1
167	dipende	dipende	1
168	uno	uno	1
169	che	che	1
170	cosa	cosa	1
171	fa	fa	1
172	però	però	1
173	_	c'	0
174	c'è	_	0
175	_	è	0
176	sia	sia	1
177	_	l'	0
178	l'industria	_	0
179	_	industria	0
180	e	e	1
181	la	la	1
182	regione	regione	1
183	poi	poi	1
184	del	del	1
185	motor	motor	1
186	valley	valley	1
187	sai	sai	1
188	ci	ci	1
189	sono	sono	1
190	più	più	1
191	delle	delle	1
192	aziende	aziende	1
193	di	di	1
194	motori	motori	1
195	in	in	1
196	quella	quella	1
197	zona	zona	1
198	lì	lì	1
199	_	e	0
200	_	sì	0
201	_	sì	0
202	_	sì	0
203	poi	poi	1
204	anche	anche	1
205	più	più	1
206	verso	verso	1
207	modena	modena	1
208	in	in	1
209	realtà	realtà	1
210	però	però	1
211	_	e	0
212	secondo	secondo	1
213	me	me	1
214	_	c'	0
215	c'è	_	0
216	_	è	0
217	un	un	1
218	po'	po'	1
219	di	di	1
220	tutto	tutto	1
221	comunque	comunque	1
222	anche	anche	1
223	a	a	1
224	livello	livello	1
225	umanistico	umanistico	1
226	qualcosa	qualcosa	1
227	sì	sì	1
228	si	si	1
229	trova	trova	1
230	a	a	1
231	bologna	bologna	1
232	_	e	0
233	io	io	1
234	poi	poi	1
235	ho	ho	1
236	trovato	trovato	1
237	lavoro	lavoro	1
238	tramite	tramite	1
239	un	un	1
240	concorso	concorso	1
241	quindi	quindi	1
242	quello	quello	1
243	magari	magari	1
244	è	è	1
245	di	di	1
246	piacere	piacere	1
247	_	ah	0
248	_	ok	0
249	_	m	0
250	_	m	0
251	però	però	1
252	anche	anche	1
253	nel	nel	1
254	pubblico	pubblico	1
255	probabilmente	probabilmente	1
256	a	a	1
257	bologna	bologna	1
258	_	c'	0
259	c'è	_	0
260	_	è	0
261	molto	molto	1
262	di	di	1
263	più	più	1
264	rispetto	rispetto	1
265	magari	magari	1
266	più	più	1
267	posti	posti	1
268	sì	sì	1
269	esatto	esatto	1
270	_	l'	0
271	l'università	_	0
272	_	università	0
273	di	di	1
274	bologna	bologna	1
275	diciamo	diciamo	1
276	che	che	1
277	_	{P}	0
278	porta	porta	1
279	tanto	tanto	1
280	lavoro	lavoro	1
281	in	in	1
282	tanti	tanti	1
283	modi	modi	1
284	secondo	secondo	1
285	me	me	1
286	_	e	0
287	quindi	quindi	1
288	sì	sì	1
289	_	so	0
290	sicuramente	sicuramente	1
291	ci	ci	1
292	sono	sono	1
293	buone	buone	1
294	opportunità	opportunità	1
295	secondo	secondo	1
296	me	me	1
297	bologna	bologna	1
298	in	in	1
299	tutta	tutta	1
300	la	la	1
301	regione	regione	1
302	penso	penso	1
303	che	che	1
304	sia	sia	1
305	la	la	1
306	città	città	1
307	in	in	1
308	cui	cui	1
309	si	si	1
310	trova	trova	1
311	più	più	1
312	lavoro	lavoro	1
313	_	meglio	0
314	e	e	1
315	quindi	quindi	1
316	tu	tu	1
317	di	di	1
318	cosa	cosa	1
319	ti	ti	1
320	occupi	occupi	1
321	allora	allora	1
322	io	io	1
323	lavoro	lavoro	1
324	_	nell'	0
325	nell'ufficio	_	0
326	_	ufficio	0
327	relazioni	relazioni	1
328	internazionali	internazionali	1
329	_	dell'	0
330	dell'università	_	0
331	_	università	0
332	di	di	1
333	bologna	bologna	1
334	in	in	1
335	particolare	particolare	1
336	in	in	1
337	un	un	1
338	ufficio	ufficio	1
339	che	che	1
340	si	si	1
341	chiama	chiama	1
342	international	international	1
343	desk	desk	1
344	che	che	1
345	si	si	1
346	occupa	occupa	1
347	di	di	1
348	dare	dare	1
349	supporto	supporto	1
350	e	e	1
351	orientamento	orientamento	1
352	agli	agli	1
353	studenti	studenti	1
354	internazionali	internazionali	1
355	che	che	1
356	vengono	vengono	1
357	a	a	1
358	iscriversi	iscriversi	1
359	_	all'	0
360	all'università	_	0
361	_	università	0
362	di	di	1
363	bologna	bologna	1
364	_	m	0
365	_	m	0
366	quindi	quindi	1
367	che	che	1
368	fanno	fanno	1
369	un	un	1
370	intero	intero	1
371	percorso	percorso	1
372	trinale	trinale	1
373	magistrale	magistrale	1
374	e	e	1
375	principalmente	principalmente	1
376	diamo	diamo	1
377	supporto	supporto	1
378	per	per	1
379	_	e	0
380	_	op-	0
381	_	o-	0
382	_	o-	0
383	orientamento	orientamento	1
384	sul	sul	1
385	processo	processo	1
386	proprio	proprio	1
387	di	di	1
388	iscrizione	iscrizione	1
389	cosa	cosa	1
390	fare	fare	1
391	a	_	0
392	_	da	0
393	dove	dove	1
394	partire	partire	1
395	ma	ma	1
396	poi	poi	1
397	nel	nel	1
398	dettaglio	dettaglio	1
399	in	in	1
400	particolare	particolare	1
401	sulle	sulle	1
402	questioni	questioni	1
403	che	che	1
404	riguardano	riguardano	1
405	_	l'	0
406	_	immigrazione	0
407	_	ah	0
408	_	m	0
409	l'immigrazione	_	0
410	_	m	0
411	quindi	quindi	1
412	su	su	1
413	come	come	1
414	ottenere	ottenere	1
415	un	un	1
416	visto	visto	1
417	come	come	1
418	fare	fare	1
419	per	per	1
420	il	il	1
421	suo	suo	1
422	giorno	giorno	1
423	diamo	diamo	1
424	informazioni	informazioni	1
425	sui	sui	1
426	titoli	titoli	1
427	esteri	esteri	1
428	_	che	0
429	_	bello	0
430	_	cosa	0
431	che	che	1
432	documenti	documenti	1
433	devono	devono	1
434	presentare	presentare	1
435	per	per	1
436	iscriversi	iscriversi	1
437	con	con	1
438	un	un	1
439	titolo	titolo	1
440	di	di	1
441	studio	studio	1
442	estero	estero	1
443	e	e	1
444	insomma	insomma	1
445	queste	queste	1
446	cose	cose	1
447	queste	queste	1
448	cose	cose	1
449	qui	qui	1
450	principalmente	principalmente	1
451	_	em	0
452	hai	hai	1
453	sempre	sempre	1
454	fatto	fatto	1
455	questo	questo	1
456	lavoro	lavoro	1
457	oppure	oppure	1
458	allora	allora	1
459	dopo	dopo	1
460	la	la	1
461	laurea	laurea	1
462	io	io	1
463	mi	mi	1
464	sono	sono	1
465	laureato	laureato	1
466	nel	nel	1
467	_	duemiladiciassette	0
468	2017	_	0
469	_	{P}	0
470	ho	ho	1
471	fatto	fatto	1
472	sei	sei	1
473	mesi	mesi	1
474	in	in	1
475	_	un'	0
476	_	azienda	0
477	un'azienda	_	0
478	_	e	0
479	che	che	1
480	faceva	faceva	1
481	tende	tende	1
482	frangisole	frangisole	1
483	come	come	1
484	commerciale	commerciale	1
485	estero	estero	1
486	tipo	tipo	1
487	tra	_	0
488	_	però	0
489	non	non	1
490	mi	mi	1
491	piaceva	piaceva	1
492	in	in	1
493	particolare	particolare	1
494	_	l'	0
495	_	ambiente	0
496	anche	anche	1
497	il	il	1
498	lavoro	lavoro	1
499	in	in	1
500	sé	sé	1
501	non	non	1
502	mi	mi	1
503	faceva	faceva	1
504	impazzire	impazzire	1
505	ma	ma	1
506	poi	poi	1
507	_	l'	0
508	l'ambiente	_	0
509	_	ambiente	0
510	non	non	1
511	era	era	1
512	_	{ride}	0
513	particolarmente	particolarmente	1
514	saltare	saltare	1
515	_	m	0
516	_	m	0
517	e	e	1
518	quindi	quindi	1
519	_	quando	0
520	ho	ho	1
521	definito	definito	1
522	questo	questo	1
523	tirocino	tirocino	1
524	di	di	1
525	sei	sei	1
526	mesi	mesi	1
527	poi	poi	1
528	dopo	dopo	1
529	_	non	0
530	_	ho-	0
531	non	non	1
532	ho	ho	1
533	_	abbandonato	0
534	_	non	0
535	_	hai	0
536	abbandonato	abbandonato	1
537	_	e	0
538	poi	poi	1
539	ho	ho	1
540	avuto	avuto	1
541	un	un	1
542	momento	momento	1
543	in	in	1
544	cui	cui	1
545	dicevo	dicevo	1
546	cosa	cosa	1
547	faccio	faccio	1
548	della	della	1
549	mia	mia	1
550	vita	vita	1
551	_	{ride}	0
552	un	_	0
553	_	{ride}	0
554	massico	_	0
555	_	classico	0
556	momento	momento	1
557	che	che	1
558	più	_	0
559	_	prima	0
560	o	o	1
561	meno	_	0
562	_	poi	0
563	arriva	arriva	1
564	_	e	0
565	_	ho	0
566	_	fatto-	0
567	ho	ho	1
568	iniziato	iniziato	1
569	facendo	facendo	1
570	un	un	1
