0	come	come	1
1	tavacco	tavacco	1
2	no	no	1
3	_	eh	0
4	di	di	1
5	là	là	1
6	_	{P}	0
7	lavorando	lavorando	1
8	più	più	1
9	di	di	1
10	_	tre	0
11	3000	_	0
12	_	tremila	0
13	persone	persone	1
14	non	non	1
15	sono	sono	1
16	esattamente	esattamente	1
17	_	o	0
18	ho	_	0
19	_	tremila	0
20	3000	_	0
21	_	o	0
22	ho	_	0
23	_	trenta	0
24	30000	_	0
25	_	mila	0
26	ho	_	0
27	_	ma	0
28	3000	_	0
29	_	tremila	0
30	che	che	1
31	facciamo	facciamo	1
32	_	okay	0
33	_	mh	0
34	_	mh	0
35	_	mh	0
36	_	mh	0
37	ma	ma	1
38	_	{P}	0
39	non	non	1
40	si	si	1
41	trovano	trovano	1
42	adesso	adesso	1
43	neanche	neanche	1
44	là	là	1
45	_	il	0
46	in	_	0
47	_	l'	0
48	appartamento	appartamento	1
49	_	eh	0
50	esatto	esatto	1
51	_	te	0
52	_	lo	0
53	era	era	1
54	_	{P}	0
55	questo	questo	1
56	che	che	1
57	volevo	volevo	1
58	chiederti	chiederti	1
59	perché	perché	1
60	_	eh	0
61	_	sì	0
62	se	se	1
63	tutti	tutti	1
64	vogliono	vogliono	1
65	vivere	vivere	1
66	lì	lì	1
67	sì	sì	1
68	_	{P}	0
69	non	non	1
70	si	si	1
71	trovano	trovano	1
72	appartamenti	appartamenti	1
73	_	{P}	0
74	la	la	1
75	verità	verità	1
76	_	mh	0
77	_	mh	0
78	_	mh	0
79	_	mh	0
80	piuttosto	piuttosto	1
81	che	che	1
82	ci	ci	1
83	sono	sono	1
84	un	un	1
85	sacco	sacco	1
86	di	di	1
87	gente	gente	1
88	come	come	1
89	non	non	1
90	vuole	vuole	1
91	dare	dare	1
92	_	{P}	0
93	appartamenti	appartamenti	1
94	per	per	1
95	la	la	1
96	famiglia	famiglia	1
97	un	un	1
98	po'	po'	1
99	che	che	1
100	danno	danno	1
101	un	un	1
102	po'	po'	1
103	di	di	1
104	persone	persone	1
105	_	{P}	0
106	che	che	1
107	dopo	dopo	1
108	fanno	fanno	1
109	la	la	1
110	storia	storia	1
111	_	mh	0
112	_	mh	0
113	_	mh	0
114	_	mh	0
115	allora	allora	1
116	per	per	1
117	pochi	pochi	1
118	che	che	1
119	tutti	tutti	1
120	quanti	quanti	1
121	sì	sì	1
122	sì	sì	1
123	sì	sì	1
124	certo	certo	1
125	capito	capito	1
126	_	{P}	0
127	_	mh	0
128	_	e	0
129	ma	ma	1
130	_	se	0
131	_	{P}	0
132	se	se	1
133	potessi	potessi	1
134	un	un	1
135	giorno	giorno	1
136	vorresti	vorresti	1
137	vivere	vivere	1
138	in	in	1
139	città	città	1
140	_	o	0
141	assolutamente	assolutamente	1
142	io	io	1
143	_	e	0
144	sto	sto	1
145	provando	provando	1
146	tutti	tutti	1
147	i	i	1
148	giorni	giorni	1
149	a	a	1
150	trovare	trovare	1
151	_	c'	0
152	c'è	_	0
153	_	è	0
154	un	un	1
155	appartamento	appartamento	1
156	per	per	1
157	_	i	0
158	trasferire	trasferire	1
159	in	in	1
160	bologna	bologna	1
161	cioè	cioè	1
162	_	okay	0
163	_	mh	0
164	_	mh	0
165	io	io	1
166	lavoro	lavoro	1
167	qui	qui	1
168	è	è	1
169	un	un	1
170	utile	utile	1
171	che	che	1
172	io	io	1
173	vado	vado	1
174	_	{P}	0
175	a	a	1
176	esempio	esempio	1
177	faccio	faccio	1
178	così	così	1
179	_	una	0
180	_	una	0
181	un	_	0
182	_	una	0
183	ragionamento	ragionamento	1
184	se	se	1
185	_	{P}	0
186	lo	lo	1
187	trovo	trovo	1
188	una	una	1
189	casa	casa	1
190	in	in	1
191	bologna	bologna	1
192	che	che	1
193	è	_	0
194	_	{P}	0
195	mille	mille	1
196	euro	euro	1
197	_	{P}	0
198	facciamo	facciamo	1
199	perché	perché	1
200	una	una	1
201	casa	casa	1
202	deve	deve	1
203	essere	essere	1
204	mille	mille	1
205	euro	euro	1
206	_	mh	0
207	_	mh	0
208	e	e	1
209	_	{P}	0
210	non	non	1
211	è	è	1
212	che	che	1
213	deve	deve	1
214	essere	essere	1
215	soltanto	soltanto	1
216	una	una	1
217	camera	camera	1
218	_	un	0
219	_	mon-	0
220	un	un	1
221	monolocale	monolocale	1
222	che	che	1
223	è	è	1
224	mille	mille	1
225	euro	euro	1
226	no	no	1
227	è	è	1
228	troppo	troppo	1
229	è	è	1
230	troppo	troppo	1
231	sì	sì	1
232	deve	deve	1
233	essere	essere	1
234	almeno	almeno	1
235	tre	tre	1
236	camera	camera	1
237	di	di	1
238	letto	letto	1
239	_	per	0
240	per	per	1
241	mille	mille	1
242	euro	euro	1
243	mille	mille	1
244	due	due	1
245	mille	mille	1
246	cento	cento	1
247	facciamo	facciamo	1
248	così	così	1
249	_	sì	0
250	_	sì	0
251	_	sì	0
252	_	mh	0
253	_	mh	0
254	se	se	1
255	vado	vado	1
256	a	a	1
257	valsamoggia	valsamoggia	1
258	ogni	ogni	1
259	mese	mese	1
260	io	io	1
261	_	e	0
262	spendo	spendo	1
263	_	c-	0
264	più	più	1
265	di	di	1
266	200	_	0
267	_	duecento	0
268	euro	euro	1
269	di	di	1
270	benzina	benzina	1
271	sì	sì	1
272	sì	sì	1
273	_	{P}	0
274	e	e	1
275	_	il	0
276	parcheggio	parcheggio	1
277	e	e	1
278	parcheggio	parcheggio	1
279	più	più	1
280	_	sì	0
281	facciamo	facciamo	1
282	350	_	0
283	_	trecentocinquanta	0
284	euro	euro	1
285	di	di	1
286	ogni	ogni	1
287	mese	mese	1
288	_	sì	0
289	_	sì	0
290	_	diventa	0
291	_	altiss-	0
292	tantissimo	tantissimo	1
293	tantissimo	tantissimo	1
294	_	sì	0
295	_	sì	0
296	no	no	1
297	io	io	1
298	non	non	1
299	ho	ho	1
300	la	la	1
301	macchina	macchina	1
302	quindi	quindi	1
303	non	non	1
304	mi	mi	1
305	rendo	rendo	1
306	conto	conto	1
307	_	sento	0
308	_	queste	0
309	_	cifre	0
310	se	_	0
311	_	{ride}	0
312	no	no	1
313	intendevo	intendevo	1
314	intendevo	intendevo	1
315	che	che	1
316	se	se	1
317	là	là	1
318	pago	pago	1
319	700	_	0
320	_	settecento	0
321	euro	euro	1
322	in	in	1
323	affitto	affitto	1
324	più	più	1
325	_	{P}	0
326	350	_	0
327	_	trecentocinquanta	0
328	sono	sono	1
329	mille	mille	1
330	_	mh	0
331	_	mh	0
332	_	mh	0
333	già	già	1
334	_	{P}	0
335	_	mille	0
336	_	mil-	0
337	mille	mille	1
338	cento	cento	1
339	_	mille	0
340	_	due	0
341	mille	mille	1
342	cento	cento	1
343	_	mil-	0
344	mille	mille	1
345	duecento	duecento	1
346	dopo	dopo	1
347	perché	perché	1
348	non	non	1
349	è	è	1
350	che	che	1
351	è	è	1
352	solo	solo	1
353	che	che	1
354	devo	devo	1
355	pagare	pagare	1
356	la	la	1
357	macchina	macchina	1
358	_	{P}	0
359	la	la	1
360	benzina	benzina	1
361	_	e	0
362	_	{P}	0
363	e	e	1
364	anche	anche	1
365	il	il	1
366	parcheggio	parcheggio	1
367	no	no	1
368	_	devo	0
369	_	fa-	0
370	_	as-	0
371	_	sì	0
372	_	sì	0
373	_	sì	0
374	_	mh	0
375	_	mh	0
376	_	mh	0
377	_	mh	0
378	_	sì	0
379	_	sì	0
380	_	sì	0
381	_	sì	0
382	_	sì	0
383	_	sì	0
384	allora	allora	1
385	come	come	1
386	la	la	1
387	città	città	1
388	_	{P}	0
389	se	se	1
390	tu	tu	1
391	paghi	paghi	1
392	_	duecento	0
393	_	eu-	0
394	_	cioè	0
395	200	_	0
396	_	duecento	0
397	euro	euro	1
398	in	in	1
399	_	piú	0
400	più	_	0
401	_	{P}	0
402	ma	ma	1
403	ti	ti	1
404	trovi	trovi	1
405	tutto	tutto	1
406	_	mh	0
407	_	mh	0
408	certo	certo	1
409	sì	sì	1
410	_	{P}	0
411	certo	certo	1
412	certo	certo	1
413	come	come	1
414	da	da	1
415	là	là	1
416	per	per	1
417	fare	fare	1
418	una	una	1
419	spesa	spesa	1
420	io	io	1
421	devo	devo	1
422	fare	fare	1
423	_	cioè	0
424	10	_	0
425	_	dieci	0
426	chilometri	chilometri	1
427	5	_	0
428	_	cinque	0
429	chilometri	chilometri	1
430	almeno	almeno	1
431	_	mh	0
432	ma	ma	1
433	poi	poi	1
434	ti	ti	1
435	_	{P}	0
436	insomma	insomma	1
437	_	{P}	0
438	ti	ti	1
439	svegli	svegli	1
440	presto	presto	1
441	troppo	_	0
442	di	_	0
443	_	traffico	0
444	stress	stress	1
445	_	sì	0
446	assolutamente	assolutamente	1
447	ma	ma	1
448	_	{P}	0
449	guarda	guarda	1
450	che	che	1
451	_	{P}	0
452	là	_	0
453	_	la	0
454	da	da	1
455	vivere	vivere	1
456	la	la	1
457	differenza	differenza	1
458	da	da	1
459	città	città	1
460	e	e	1
461	fuori	fuori	1
462	città	città	1
463	_	mh	0
464	_	mh	0
465	se	se	1
466	lavoro	lavoro	1
467	fuori	fuori	1
468	città	città	1
