0	persone	persone	1
1	che	che	1
2	magari	magari	1
3	poi	_	0
4	voi	_	0
5	_	puoi	0
6	avete	_	0
7	_	avere	0
8	incontrato	incontrato	1
9	_	un	0
10	_	po'	0
11	_	bah	0
12	_	e	0
13	beh	_	0
14	_	sì	0
15	è	è	1
16	sempre	sempre	1
17	pieno	pieno	1
18	di	di	1
19	persone	persone	1
20	che	che	1
21	fanno	fanno	1
22	_	l'	0
23	le	_	0
24	_	elemosina	0
25	emosine	_	0
26	_	sotto	0
27	sulle	_	0
28	_	i	0
29	portici	portici	1
30	_	mhmh	0
31	soprattutto	soprattutto	1
32	se	_	0
33	vieni	_	0
34	_	su	0
35	in	_	0
36	_	via	0
37	pendenza	_	0
38	_	indipendenza	0
39	ce	ce	1
40	ne	ne	1
41	sono	sono	1
42	diversi	diversi	1
43	_	sì	0
44	_	è	0
45	_	vero	0
46	anche	anche	1
47	sotto	sotto	1
48	i	i	1
49	portici	portici	1
50	di	di	1
51	via	via	1
52	_	di	0
53	le	_	0
54	_	viale	0
55	masini	masini	1
56	perché	perché	1
57	io	io	1
58	passo	passo	1
59	spesso	spesso	1
60	di	di	1
61	lì	lì	1
62	_	e	0
63	però	però	1
64	a	a	1
65	parte	parte	1
66	insomma	insomma	1
67	persone	persone	1
68	che	che	1
69	fanno	fanno	1
70	_	l'	0
71	_	elemosina	0
72	_	mhmh	0
73	le	_	0
74	_	sì	0
75	emosine	_	0
76	_	mh	0
77	si	_	0
78	_	a	0
79	incontri	incontri	1
80	anche	anche	1
81	molte	molte	1
82	persone	persone	1
83	che	che	1
84	ti	ti	1
85	fermano	fermano	1
86	per	per	1
87	_	sì	0
88	_	chiederti	0
89	_	di	0
90	fare	fare	1
91	_	beneficienza	0
92	_	{ride}	0
93	_	{ride}	0
94	_	esatto	0
95	veneficienza	_	0
96	_	{ride}	0
97	le	le	1
98	classiche	classiche	1
99	persone	persone	1
100	che	che	1
101	sono	sono	1
102	sotto	sotto	1
103	i	i	1
104	portici	portici	1
105	_	e	0
106	a	a	1
107	volte	volte	1
108	persone	persone	1
109	famose	famose	1
110	di	_	0
111	_	ogni	0
112	tanto	tanto	1
113	_	una	0
114	_	volta	0
115	hanno	_	0
116	_	ho	0
117	incontrato	incontrato	1
118	piff	piff	1
119	ad	ad	1
120	esempio	esempio	1
121	_	a	0
122	_	ah	0
123	sì	sì	1
124	sì	sì	1
125	sì	sì	1
126	_	e	0
127	_	che	0
128	_	era	0
129	in	in	1
130	un	un	1
131	hotel	hotel	1
132	che	che	1
133	è	è	1
134	lì	lì	1
135	su	su	1
136	di	_	0
137	_	via	0
138	indipendenti	_	0
139	_	indipendenza	0
140	anche	anche	1
141	i	_	0
142	cremonini	cremonini	1
143	dicono	dicono	1
144	che	che	1
145	si	si	1
146	_	aspetta	0
147	aspettano	_	0
148	_	cremonini	0
149	eh	eh	1
150	non	non	1
151	_	l'	0
152	ho	ho	1
153	ancora	ancora	1
154	incontrato	incontrato	1
155	i	_	0
156	cremonini	cremonini	1
157	_	poi	0
158	_	niente	0
159	_	neanche	0
160	_	io	0
