S1	1	0.0	0.52	ci
S1	1	0.52	0.72	sono
S1	1	0.72	0.98	delle
S1	1	0.98	1.54	università?
S1	2	2.56	2.92	sì
S1	2	2.92	3.12	no
S1	2	3.12	3.58	le
S1	2	3.58	3.86	università
S1	2	3.86	4.12	è
S1	2	4.12	4.32	proprio
S1	2	4.32	4.5	in
S1	2	4.5	4.96	città
S1	2	5.64	5.66	ok
S1	2	5.68	6.22	ok
S1	2	6.44	6.46	ok
S1	2	6.78	7.3	in
S1	2	7.3	7.82	capitale
S1	2	8.0	8.06	in
S1	2	8.06	8.48	capitale
S1	2	8.6	8.78	ok
S1	2	8.88	9.04	e
S1	2	9.04	9.2	se
S1	2	9.2	9.84	devi
S1	3	10.78	10.8	e
S1	3	10.8	10.82	quindi
S1	4	14.06	14.18	va
S1	4	14.18	14.42	be'
S1	4	14.42	14.54	adesso
S1	4	14.54	14.84	faccio
S1	4	14.84	15.28	finire
S1	4	15.28	15.54	qui
S1	5	17.02	17.86	detali
S1	5	18.02	18.14	così
S1	5	18.22	18.36	che
S1	5	18.36	18.84	ci
S1	5	18.84	19.44	vengono
S1	6	19.68	20.04	vengono
S1	6	20.04	20.44	abbastanza
S1	6	20.44	20.76	bene
S1	6	21.16	21.18	no?
S1	7	21.32	21.76	sì
S1	7	21.82	21.94	per
S1	7	21.94	22.1	non
S1	7	22.1	23.34	vederse
S1	8	25.86	26.16	allora
S1	8	26.3	26.42	dimmi
S1	8	26.48	26.6	la
S1	8	26.6	26.94	capitale
S1	8	26.94	27.0	è
S1	8	27.0	27.9	molto
S1	8	27.9	28.1	grande?
S1	9	28.1	28.12	la
S1	9	28.12	28.14	capitale
S1	9	28.14	28.16	è
S1	9	28.16	28.18	molto
S1	9	28.18	28.22	grande
S1	9	28.72	30.56	306,4
S1	9	30.56	32.8	km²
S1	10	32.86	33.26	ok
S1	10	33.46	33.52	e
S1	10	33.52	34.32	popolazione?
S1	11	35.36	36.02	14
S1	11	36.02	37.2	milioni
S1	11	37.24	38.26	14.4
S1	11	38.26	38.72	milioni
S1	12	38.8	39.02	cioè
S1	12	39.02	39.5	bologna
S1	12	39.5	39.7	è
S1	12	39.7	40.86	350.000
S1	12	40.86	41.3	persone
S1	13	41.48	41.66	beh
S1	13	42.1	42.66	350.000
S1	13	42.7	42.86	ma
S1	13	42.86	43.02	devo
S1	13	43.02	43.44	essere
S1	13	43.44	43.82	quanto
S1	13	43.82	44.22	grande
S1	13	44.22	44.84	bologna?
S1	14	44.88	45.72	non
S1	14	45.72	45.88	so
S1	14	45.88	46.06	di
S1	14	46.06	46.9	km²
S1	14	47.16	47.34	però
S1	14	47.34	48.62	decisamente
S1	14	48.62	48.9	più
S1	14	48.9	49.12	grande
S1	15	49.32	49.48	ma
S1	15	49.48	49.8	infatti
S1	15	49.8	50.5	mi
S1	15	50.5	50.88	sembrava
S1	15	50.88	51.44	impossibile
S1	15	51.56	51.6	ma
S1	15	51.6	51.68	il
S1	15	51.68	52.08	ragazzo
S1	15	52.08	52.44	ieri
S1	16	52.44	52.56	e
S1	16	52.56	52.74	guarda
S1	16	52.74	53.0	che
S1	16	53.0	53.44	bologna
S1	16	53.44	53.6	è
S1	16	53.6	54.66	140
S1	17	55.46	56.98	140,9
S1	17	56.98	57.94	km²
S1	17	57.94	58.18	che
S1	17	58.18	58.88	separiamo
S1	17	58.88	59.26	fino
S1	17	59.26	59.62	a
S1	18	59.9	60.54	da
S1	18	60.54	61.84	dove?
S1	18	62.16	62.56	di
S1	18	62.56	63.44	pilastro
S1	18	63.94	64.14	fino
S1	18	64.14	65.2	a
S1	19	65.84	66.2	tipo
S1	19	66.2	66.74	casalecchio
S1	19	66.88	66.9	la
S1	19	66.9	67.44	barca
S1	20	67.46	67.72	sì
S1	20	67.76	68.1	proprio
S1	20	68.1	69.22	casalecchio
S1	21	69.34	69.9	sì
S1	21	69.98	70.22	proprio
S1	21	70.22	70.36	il
S1	21	70.36	70.9	quadrato
S1	21	71.54	71.9	dentro
S1	21	71.9	72.16	c'è
S1	21	72.16	72.44	proprio
S1	21	72.44	72.72	quelle
S1	21	72.72	73.18	che
S1	22	73.72	74.22	quelle
S1	22	74.22	74.32	che
S1	22	74.32	74.66	comune
S1	22	74.66	74.82	di
S1	22	74.82	75.38	bologna
S1	22	75.44	75.78	ad
S1	22	75.78	75.94	esempio
S1	23	76.38	76.88	però
S1	23	76.88	77.64	non
S1	23	77.64	77.76	è
S1	23	77.76	77.88	il
S1	23	77.88	78.42	fori
S1	23	78.42	78.54	che
S1	23	78.54	78.82	hanno
S1	23	78.82	79.32	contato
S1	24	79.32	79.68	c'è
S1	24	79.68	79.94	proprio
S1	24	79.94	80.1	la
S1	24	80.1	80.32	città
S1	24	80.32	80.42	e
S1	24	80.42	80.58	il
S1	24	80.58	80.84	capitale
S1	24	80.84	81.02	che
S1	24	81.02	81.06	hanno
S1	24	81.06	81.32	entrato
S1	24	81.4	81.5	c'è
S1	24	81.5	82.22	proprio
S1	25	82.52	82.96	sì
S1	25	82.96	83.06	sì
S1	25	83.06	83.42	certo
S1	25	83.52	83.7	no
S1	25	83.86	83.94	ma
S1	25	83.94	84.38	a
S1	25	84.38	84.4	me
S1	25	84.4	84.52	mi
S1	25	84.52	84.92	sembrava
S1	25	84.92	85.48	impossibile
S1	25	85.48	85.6	che
S1	25	85.6	85.78	una
S1	25	85.78	86.14	città
S1	25	86.14	86.72	italiana
S1	26	86.92	87.24	neanche
S1	26	87.24	87.36	la
S1	26	87.36	87.92	capitale
S1	26	88.18	88.3	fosse
S1	26	88.3	88.8	grande
S1	26	88.8	89.04	come
S1	27	89.04	89.22	beh
S1	27	89.4	89.42	no
S1	27	89.58	89.6	è
S1	27	89.6	89.8	come
S1	27	89.8	90.34	più
S1	27	90.34	90.56	cioè
S1	27	90.56	90.82	come
S1	27	90.82	91.1	grande
S1	27	91.1	91.32	dalla
S1	27	91.32	91.86	venezia
S1	28	91.88	92.16	che
S1	28	92.16	92.6	venezia
S1	28	92.6	92.8	è
S1	28	92.8	93.0	una
S1	28	93.0	93.28	città
S1	28	93.28	93.54	bella
S1	28	93.54	93.9	grande
S1	28	94.08	97.5	414
S1	28	97.5	98.24	m²
S1	29	98.76	99.0	ma
S1	29	99.0	99.86	perché
S1	29	99.86	100.46	conteranno
S1	29	100.46	100.68	tutta
S1	29	100.68	100.8	la
S1	29	100.8	101.26	provincia?
S1	30	101.28	101.54	perché
S1	30	101.54	102.04	venezia
S1	30	102.12	102.5	città
S1	30	102.52	102.66	è
S1	30	102.66	103.2	un'isoletta
S1	30	103.2	103.46	grande
S1	30	103.46	103.84	così
S1	30	104.0	104.32	praticamente
S1	31	104.4	105.46	assolutamente
S1	31	105.78	106.28	poi
S1	31	106.5	106.6	se
S1	31	106.6	106.94	andiamo
S1	31	106.94	107.22	ancora
S1	31	107.22	107.32	un
S1	31	107.32	107.5	po'
S1	31	107.5	107.7	avanti
S1	32	107.7	107.88	ci
S1	32	107.88	108.1	sono
S1	32	108.1	108.56	colli
S1	32	108.56	108.64	che
S1	32	108.64	109.5	non
S1	32	109.5	109.82	contano
S1	32	109.82	109.98	neanche
S1	33	109.98	110.16	no
S1	33	110.26	110.76	infatti
S1	33	110.84	111.28	infatti
S1	33	111.38	111.5	no
S1	33	111.52	111.64	ma
S1	33	111.64	111.76	mi
S1	33	111.76	112.18	sembrava
S1	33	112.18	112.6	strano
S1	33	112.78	113.14	infatti
S1	33	113.2	113.24	ma
S1	34	113.64	113.8	no
S1	34	113.84	113.94	e
S1	34	113.94	114.12	quindi
S1	34	114.12	114.26	mi
S1	34	114.26	114.66	dicevi
S1	34	114.66	114.8	che
S1	34	114.8	115.42	nella
S1	34	115.42	115.72	zona
S1	34	115.72	115.98	della
S1	34	115.98	116.14	tua
S1	34	116.14	116.44	famiglia
S1	35	116.48	116.68	ci
S1	35	116.68	116.92	sono
S1	35	116.92	117.96	delle
S1	35	117.96	118.44	iniziative
S1	35	118.44	119.1	culturali
S1	36	119.26	121.28	dei
S1	36	121.28	121.94	city
S1	36	121.94	122.64	storici
S1	36	122.64	122.8	o
S1	36	122.8	122.92	che
S1	36	122.92	123.36	cosa
S1	36	123.66	123.94	anche
S1	36	123.94	124.16	o
S1	36	124.16	124.78	archeologici?
S1	37	125.3	125.46	no
S1	37	125.6	125.9	guarda
S1	37	125.9	126.06	che
S1	37	126.06	126.64	là
S1	37	126.72	127.8	sì
S1	37	128.28	129.06	proprio
S1	37	129.06	130.02	ci
S1	37	130.02	130.28	sono
S1	37	130.28	130.48	la
